created_at,Actual,Forecasted
2024-11-10 07:05:37+00:00,5.465,9.332
2024-11-10 07:10:26+00:00,2.186,9.332
2024-11-10 07:11:45+00:00,1.335,9.332
2024-11-10 07:13:02+00:00,2.036,9.332
2024-11-10 07:14:21+00:00,2.036,9.332
2024-11-10 07:16:52+00:00,1.6133333333333333,9.332
2024-11-10 07:28:08+00:00,4.68,9.332
2024-11-10 07:29:12+00:00,4.68,9.332
2024-11-10 07:39:23+00:00,5.49,9.332
2024-11-10 07:50:38+00:00,5.39,9.332
2024-11-10 08:01:54+00:00,4.99,9.332
2024-11-10 08:14:26+00:00,4.84,9.332
2024-11-10 08:22:44+00:00,4.59,9.332
2024-11-10 08:25:42+00:00,4.59,9.332
2024-11-10 08:36:57+00:00,5.33,9.332
2024-11-10 08:48:12+00:00,4.97,9.332
2024-11-10 08:59:28+00:00,5.37,9.332
2024-11-10 09:10:43+00:00,5.32,9.332
2024-11-10 09:21:58+00:00,5.18,9.332
2024-11-10 09:33:14+00:00,5.15,9.332
2024-11-10 09:44:29+00:00,5.13,9.332
2024-11-10 09:55:44+00:00,4.67,9.332
2024-11-10 10:06:21+00:00,2.505,9.332
2024-11-10 10:07:00+00:00,2.505,9.332
2024-11-10 10:18:15+00:00,4.92,9.332
2024-11-10 10:29:30+00:00,4.25,9.332
2024-11-10 10:40:46+00:00,3.62,9.332
2024-11-10 10:52:01+00:00,3.14,9.332
2024-11-10 11:03:17+00:00,4.05,9.332
2024-11-10 11:14:32+00:00,3.93,9.332
2024-11-10 11:25:47+00:00,3.52,9.332
2024-11-10 11:37:02+00:00,3.67,9.332
2024-11-10 11:48:18+00:00,3.53,9.332
2024-11-10 11:59:33+00:00,4.05,9.332
2024-11-10 12:10:48+00:00,4.08,9.332
2024-11-10 12:22:04+00:00,4.05,9.332
2024-11-10 12:33:19+00:00,3.53,9.332
2024-11-10 12:45:17+00:00,4.67,9.332
2024-11-10 12:56:32+00:00,4.08,9.332
2024-11-10 13:07:48+00:00,4.12,9.332
2024-11-10 13:19:03+00:00,4.12,9.332
2024-11-10 13:30:18+00:00,3.98,9.332
2024-11-10 13:41:34+00:00,4.0,9.332
2024-11-10 13:52:49+00:00,4.05,9.332
2024-11-10 14:04:04+00:00,3.64,9.332
2024-11-10 14:15:20+00:00,3.55,9.332
2024-11-10 14:26:35+00:00,4.0,9.332
2024-11-10 14:37:50+00:00,4.6,9.332
2024-11-10 14:49:06+00:00,4.0,9.332
